mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2021-09-02 08:56:05.610349824,66.374,-38.1744,8333.0,23.0,8282.0,22.9,-919.0,21.7,12,S,1A,3413
2018-11-20 08:55:26.959767296,66.374,-38.1744,8647.0,230.0,8622.0,230.0,-659.0,211.2,6,S,1B,3413
2020-12-18 20:13:05.657330944,66.374,-38.1744,9115.0,50.0,9109.0,50.1,-340.0,97.5,11,S,1B,3413
2021-05-11 02:23:49.566036992,66.374,-38.1744,8555.0,34.0,8553.0,33.7,-177.0,47.2,15,S,2B,3413
2019-03-26 08:55:24.250150912,66.374,-38.1744,8623.0,175.0,8622.0,174.9,-139.0,162.6,5,S,1A,3413
2018-01-28 09:11:26.635016960,66.374,-38.1744,9243.0,72.0,9239.0,71.8,-260.0,92.0,5,S,1A,3413
2017-10-27 09:11:50.521967104,66.374,-38.1744,9393.0,111.0,9370.0,111.2,-658.0,77.6,12,S,1A,3413
2017-12-26 09:11:48.746176256,66.374,-38.1744,9142.0,58.0,9120.0,57.7,-642.0,61.9,11,S,1A,3413
2022-01-17 09:03:59.401936896,66.374,-38.1744,8836.0,196.0,8815.0,196.0,-605.0,105.0,11,S,1A,3413
2021-03-04 09:12:05.858662912,66.374,-38.1744,8426.0,104.0,8419.0,103.8,-327.0,92.5,12,S,1A,3413
2018-12-06 09:11:35.281081088,66.374,-38.1744,8206.0,53.0,8165.0,52.6,-824.0,44.7,5,S,1A,3413
2020-09-13 08:55:18.443827712,66.374,-38.1744,8692.0,77.0,8647.0,76.8,-879.0,65.6,12,S,1B,3413
2018-06-09 09:11:30.133582336,66.374,-38.1744,8367.0,75.0,8350.0,74.7,-531.0,111.1,5,S,1A,3413
2021-01-07 19:57:31.485404928,66.374,-38.1744,8094.0,123.0,8075.0,122.7,-548.0,107.7,11,S,1A,3413
2021-05-06 09:11:46.733379072,66.374,-38.1744,8873.0,74.0,8862.0,73.9,-427.0,60.2,6,S,1B,3413
2021-03-03 08:55:36.032625920,66.374,-38.1744,8648.0,215.0,8647.0,214.7,-91.0,192.2,5,S,1A,3413
2016-10-11 09:11:23.563461376,66.374,-38.1744,8278.0,150.0,8272.0,150.0,-297.0,62.5,6,S,1B,3413
2020-09-16 08:55:39.476142080,66.374,-38.1744,9164.0,163.0,9125.0,162.9,-846.0,137.1,5,S,1A,3413
2021-01-08 08:55:37.512621312,66.374,-38.1744,8420.0,185.0,8338.0,185.0,-1175.0,188.8,6,S,1B,3413
2018-11-18 09:11:35.859813120,66.374,-38.1744,9107.0,295.0,9068.0,295.7,-851.0,212.8,6,S,1B,3413
2020-03-09 09:12:00.058146048,66.374,-38.1744,8576.0,41.0,8518.0,40.8,-996.0,57.4,12,S,1A,3413
2018-04-04 14:20:17.566036992,66.374,-38.1744,8118.0,26.0,8113.0,26.2,-299.0,26.2,40,S,2A,3413
2021-05-31 02:23:51.566037248,66.374,-38.1744,8332.0,22.0,8327.0,22.2,-281.0,33.1,55,S,2B,3413
2019-12-12 08:55:11.747104000,66.374,-38.1744,9335.0,60.0,9330.0,60.4,-298.0,62.3,11,S,1B,3413
2016-12-26 09:03:37.745800704,66.374,-38.1744,9217.0,158.0,9213.0,158.5,-264.0,98.5,11,S,1A,3413
2018-06-21 02:20:19.566036992,66.374,-38.1744,8141.0,30.0,8133.0,30.4,-346.0,37.4,65,S,2B,3413
2021-06-22 08:56:01.633334016,66.374,-38.1744,8650.0,36.0,8638.0,36.1,-440.0,29.3,12,S,1A,3413
2016-02-01 20:13:14.355224064,66.374,-38.1744,7820.0,68.0,7793.0,67.5,-650.0,147.8,12,S,1A,3413
2021-04-26 08:55:37.401455104,66.374,-38.1744,8785.0,244.0,8760.0,244.4,-661.0,219.5,6,S,1B,3413
2018-11-11 08:55:06.254648320,66.374,-38.1744,8888.0,75.0,8845.0,75.4,-873.0,70.5,11,S,1B,3413
2018-07-28 14:20:43.566036992,66.374,-38.1744,8607.0,33.0,8591.0,33.2,-532.0,43.0,19,S,2B,3413
2017-07-13 02:10:03.566036992,66.374,-38.1744,10760.0,31.0,10710.0,31.4,-1043.0,34.0,35,S,2A,3413
2016-08-21 09:11:43.167360000,66.374,-38.1744,7776.0,29.0,7740.0,28.6,-741.0,46.2,12,S,1A,3413
2021-03-12 02:23:51.566037248,66.374,-38.1744,8287.0,24.0,8284.0,23.5,-231.0,30.6,64,S,2A,3413
2021-05-14 08:55:38.365006080,66.374,-38.1744,8427.0,109.0,8427.0,108.6,-3.0,102.0,5,S,1A,3413
2018-06-17 08:55:21.827864064,66.374,-38.1744,8141.0,92.0,8137.0,91.9,-264.0,81.9,6,S,1B,3413
2018-06-03 02:10:02.066036736,66.374,-38.1744,7758.0,16.0,7755.0,16.4,-202.0,17.6,124,S,2A,3413
2016-05-26 14:11:25.566036992,66.374,-38.1744,7372.0,15.0,7355.0,15.3,-498.0,21.1,90,S,2A,3413
2019-03-29 08:55:45.207639040,66.374,-38.1744,8862.0,101.0,8830.0,100.9,-751.0,98.8,12,S,1A,3413
2017-01-11 08:55:11.649180928,66.374,-38.1744,9518.0,115.0,9417.0,115.4,-1389.0,117.0,5,S,1A,3413
2019-04-17 09:11:33.656024064,66.374,-38.1744,9041.0,259.0,9014.0,259.1,-696.0,173.3,5,S,1A,3413
2017-02-14 09:11:19.768449024,66.374,-38.1744,8839.0,270.0,8834.0,270.4,-284.0,201.3,5,S,1A,3413
2018-07-13 02:10:03.566036992,66.374,-38.1744,8353.0,44.0,8342.0,43.7,-434.0,57.7,24,S,2A,3413
2017-09-06 02:11:45.066036992,66.374,-38.1744,10606.0,39.0,10588.0,38.7,-618.0,35.1,14,S,2B,3413
2019-12-17 19:57:05.424115968,66.374,-38.1744,9469.0,113.0,9388.0,113.6,-1235.0,86.7,5,S,1A,3413
2017-10-14 08:55:20.627515904,66.374,-38.1744,8758.0,99.0,8681.0,99.9,-1163.0,74.6,5,S,1A,3413
2016-06-23 14:21:14.566036992,66.374,-38.1744,7576.0,13.0,7559.0,13.5,-507.0,17.0,100,S,2A,3413
2018-05-16 09:11:28.678727936,66.374,-38.1744,7650.0,232.0,7649.0,232.3,-94.0,182.9,5,S,1A,3413
2021-06-17 09:11:49.246166016,66.374,-38.1744,8166.0,45.0,8164.0,45.5,-174.0,38.6,5,S,1A,3413
2021-11-05 09:11:33.561563904,66.374,-38.1744,9662.0,83.0,9631.0,82.7,-784.0,67.7,11,S,1B,3413
2018-03-17 09:11:26.346787072,66.374,-38.1744,8208.0,65.0,8206.0,65.3,-148.0,87.3,5,S,1A,3413
2016-05-14 14:21:26.066036992,66.374,-38.1744,7441.0,25.0,7420.0,24.4,-562.0,39.5,60,S,2A,3413
2021-10-26 08:55:24.941126912,66.374,-38.1744,8991.0,68.0,8958.0,67.5,-769.0,71.3,11,S,1B,3413
2021-01-13 19:56:49.302401024,66.374,-38.1744,8347.0,125.0,8303.0,124.9,-849.0,109.3,11,S,1B,3413
2021-10-20 08:56:06.723187968,66.374,-38.1744,8999.0,78.0,8981.0,77.5,-571.0,83.7,12,S,1A,3413
2021-04-23 14:23:49.066036736,66.374,-38.1744,8630.0,29.0,8609.0,29.1,-599.0,40.6,20,S,2B,3413
2020-04-29 09:11:40.541993984,66.374,-38.1744,9056.0,222.0,9030.0,222.3,-684.0,171.2,6,S,1B,3413
2019-12-13 09:11:41.466138112,66.374,-38.1744,9167.0,68.0,9134.0,67.7,-775.0,110.7,5,S,1A,3413
2020-12-07 09:11:47.840647936,66.374,-38.1744,9396.0,65.0,9381.0,64.4,-541.0,86.5,5,S,1A,3413
2018-08-24 14:10:23.066036992,66.374,-38.1744,8791.0,21.0,8770.0,20.9,-605.0,29.7,40,S,2B,3413
2021-01-06 09:11:46.445829888,66.374,-38.1744,8052.0,156.0,7990.0,156.6,-998.0,124.0,6,S,1B,3413
2019-09-13 14:13:55.066036992,66.374,-38.1744,9539.0,98.0,9488.0,98.4,-987.0,83.3,9,S,2B,3413
2018-03-04 08:54:56.474171904,66.374,-38.1744,8171.0,96.0,8163.0,96.4,-370.0,100.2,12,S,1B,3413
2020-08-11 02:13:59.066036992,66.374,-38.1744,9103.0,22.0,9076.0,22.2,-695.0,29.6,24,S,2A,3413
2016-01-20 20:13:14.578827008,66.374,-38.1744,8020.0,60.0,7999.0,59.8,-590.0,106.6,11,S,1A,3413
2018-12-23 08:55:46.665006080,66.374,-38.1744,8563.0,77.0,8546.0,77.0,-530.0,76.9,11,S,1A,3413
2021-03-10 09:11:23.893330944,66.374,-38.1744,8515.0,116.0,8506.0,116.0,-404.0,90.1,12,S,1B,3413
