mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-11-20 08:55:26.959767296,66.3745,-38.1794,8581.0,230.0,8567.0,230.0,-495.0,211.2,6,S,1B,3413
2020-12-18 20:13:05.657330944,66.3745,-38.1794,9539.0,50.0,9529.0,50.1,-428.0,97.5,11,S,1B,3413
2021-05-11 02:23:49.566036992,66.3745,-38.1794,8511.0,34.0,8505.0,33.7,-304.0,47.2,15,S,2B,3413
2019-03-26 08:55:24.250150912,66.3745,-38.1794,8652.0,175.0,8652.0,174.9,-127.0,162.6,5,S,1A,3413
2018-01-28 09:11:26.635016960,66.3745,-38.1794,7646.0,72.0,7636.0,71.8,-390.0,92.0,5,S,1A,3413
2017-10-27 09:11:50.521967104,66.3745,-38.1794,9383.0,111.0,9363.0,111.2,-617.0,77.6,12,S,1A,3413
2017-12-26 09:11:48.746176256,66.3745,-38.1794,9132.0,58.0,9114.0,57.7,-580.0,61.9,11,S,1A,3413
2021-03-04 09:12:05.858662912,66.3745,-38.1794,8373.0,104.0,8367.0,103.8,-312.0,92.5,12,S,1A,3413
2018-12-06 09:11:35.281081088,66.3745,-38.1794,8297.0,53.0,8250.0,52.6,-877.0,44.7,5,S,1A,3413
2020-09-13 08:55:18.443827712,66.3745,-38.1794,8754.0,77.0,8696.0,76.8,-1002.0,65.6,12,S,1B,3413
2018-06-09 09:11:30.133582336,66.3745,-38.1794,8333.0,75.0,8310.0,74.7,-607.0,111.1,5,S,1A,3413
2021-01-07 19:57:31.485404928,66.3745,-38.1794,8269.0,123.0,8254.0,122.7,-497.0,107.7,11,S,1A,3413
2021-05-06 09:11:46.733379072,66.3745,-38.1794,8857.0,74.0,8848.0,73.9,-418.0,60.2,6,S,1B,3413
2021-03-03 08:55:36.032625920,66.3745,-38.1794,8541.0,215.0,8538.0,214.7,-211.0,192.2,5,S,1A,3413
2016-10-11 09:11:23.563461376,66.3745,-38.1794,8231.0,150.0,8213.0,150.0,-532.0,62.5,6,S,1B,3413
2018-09-09 08:55:26.511324928,66.3745,-38.1794,9479.0,58.0,9456.0,57.7,-668.0,40.3,6,S,1B,3413
2020-09-16 08:55:39.476142080,66.3745,-38.1794,9165.0,163.0,9123.0,162.9,-872.0,137.1,5,S,1A,3413
2021-01-08 08:55:37.512621312,66.3745,-38.1794,8392.0,185.0,8327.0,185.0,-1042.0,188.8,6,S,1B,3413
2018-11-18 09:11:35.859813120,66.3745,-38.1794,8980.0,295.0,8922.0,295.7,-1022.0,212.8,6,S,1B,3413
2020-03-09 09:12:00.058146048,66.3745,-38.1794,8890.0,41.0,8861.0,40.8,-715.0,57.4,12,S,1A,3413
2018-04-04 14:20:17.566036992,66.3745,-38.1794,8067.0,26.0,8063.0,26.2,-264.0,26.2,40,S,2A,3413
2021-05-31 02:23:51.566037248,66.3745,-38.1794,8319.0,22.0,8314.0,22.2,-307.0,33.1,55,S,2B,3413
2019-12-12 08:55:11.747104000,66.3745,-38.1794,9184.0,60.0,9183.0,60.4,-122.0,62.3,11,S,1B,3413
2016-12-26 09:03:37.745800704,66.3745,-38.1794,9105.0,158.0,9098.0,158.5,-348.0,98.5,11,S,1A,3413
2018-06-21 02:20:19.566036992,66.3745,-38.1794,8102.0,30.0,8095.0,30.4,-322.0,37.4,65,S,2B,3413
2018-06-13 14:22:40.066036992,66.3745,-38.1794,8002.0,22.0,7997.0,21.5,-285.0,25.5,80,S,2A,3413
2021-06-22 08:56:01.633334016,66.3745,-38.1794,8625.0,36.0,8619.0,36.1,-336.0,29.3,12,S,1A,3413
2016-02-01 20:13:14.355224064,66.3745,-38.1794,7779.0,68.0,7752.0,67.5,-644.0,147.8,12,S,1A,3413
2021-04-26 08:55:37.401455104,66.3745,-38.1794,8440.0,244.0,8431.0,244.4,-398.0,219.5,6,S,1B,3413
2018-11-11 08:55:06.254648320,66.3745,-38.1794,8899.0,75.0,8875.0,75.4,-652.0,70.5,11,S,1B,3413
2018-07-28 14:20:43.566036992,66.3745,-38.1794,8532.0,33.0,8518.0,33.2,-494.0,43.0,19,S,2B,3413
2017-07-13 02:10:03.566036992,66.3745,-38.1794,10768.0,31.0,10720.0,31.4,-1016.0,34.0,35,S,2A,3413
2016-08-21 09:11:43.167360000,66.3745,-38.1794,7764.0,29.0,7738.0,28.6,-641.0,46.2,12,S,1A,3413
2021-03-12 02:23:51.566037248,66.3745,-38.1794,8278.0,24.0,8275.0,23.5,-243.0,30.6,64,S,2A,3413
2021-05-14 08:55:38.365006080,66.3745,-38.1794,8418.0,109.0,8414.0,108.6,-268.0,102.0,5,S,1A,3413
2018-06-17 08:55:21.827864064,66.3745,-38.1794,8082.0,92.0,8078.0,91.9,-234.0,81.9,6,S,1B,3413
2018-06-03 02:10:02.066036736,66.3745,-38.1794,7729.0,16.0,7727.0,16.4,-191.0,17.6,124,S,2A,3413
2016-05-26 14:11:25.566036992,66.3745,-38.1794,7361.0,15.0,7345.0,15.3,-476.0,21.1,90,S,2A,3413
2019-03-29 08:55:45.207639040,66.3745,-38.1794,8735.0,101.0,8721.0,100.9,-497.0,98.8,12,S,1A,3413
2017-01-11 08:55:11.649180928,66.3745,-38.1794,9689.0,115.0,9673.0,115.4,-555.0,117.0,5,S,1A,3413
2019-04-17 09:11:33.656024064,66.3745,-38.1794,8866.0,259.0,8840.0,259.1,-675.0,173.3,5,S,1A,3413
2017-02-14 09:11:19.768449024,66.3745,-38.1794,8589.0,270.0,8565.0,270.4,638.0,201.3,5,S,1A,3413
2018-07-13 02:10:03.566036992,66.3745,-38.1794,8322.0,44.0,8312.0,43.7,-410.0,57.7,24,S,2A,3413
2017-09-06 02:11:45.066036992,66.3745,-38.1794,10621.0,39.0,10603.0,38.7,-616.0,35.1,14,S,2B,3413
2019-12-17 19:57:05.424115968,66.3745,-38.1794,9662.0,114.0,9661.0,113.6,-168.0,86.7,5,S,1A,3413
2017-10-14 08:55:20.627515904,66.3745,-38.1794,8806.0,100.0,8732.0,99.9,-1139.0,74.6,5,S,1A,3413
2016-06-23 14:21:14.566036992,66.3745,-38.1794,7534.0,13.0,7519.0,13.5,-471.0,17.0,100,S,2A,3413
2018-05-16 09:11:28.678727936,66.3745,-38.1794,7960.0,232.0,7952.0,232.3,-346.0,182.9,5,S,1A,3413
2021-06-17 09:11:49.246166016,66.3745,-38.1794,8145.0,45.0,8139.0,45.5,-300.0,38.6,5,S,1A,3413
2021-11-05 09:11:33.561563904,66.3745,-38.1794,9647.0,83.0,9626.0,82.7,-630.0,67.7,11,S,1B,3413
