mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-04-25 16:22:43.074055168,74.609,-55.9875,4165.0,185.0,-4064.0,186.0,-911.0,170.5,19,S,2A,3413
2020-07-01 11:48:08.074054912,74.609,-55.9875,4829.0,95.0,-4677.0,97.5,-1201.0,44.2,34,S,2A,3413
2018-06-05 04:28:46.074055168,74.609,-55.9875,4003.0,99.0,-3932.0,99.9,-753.0,84.6,44,S,2A,3413
2019-07-05 04:32:15.074054912,74.609,-55.9875,4616.0,129.0,-4478.0,132.2,-1121.0,40.2,24,S,2B,3413
2019-07-19 16:22:19.574054912,74.609,-55.9875,4887.0,73.0,-4728.0,75.1,-1237.0,23.4,19,S,2B,3413
2019-06-07 16:32:11.574054912,74.609,-55.9875,4163.0,209.0,-4038.0,214.8,-1010.0,83.1,20,S,2A,3413
2021-05-28 20:48:45.905950976,74.609,-55.9875,4698.0,155.0,-4656.0,156.0,-626.0,82.9,6,S,1B,3413
2016-08-05 16:09:04.574054912,74.609,-55.9875,4018.0,67.0,-3988.0,67.8,-496.0,44.7,19,S,2A,3413
2019-07-22 16:32:13.574054912,74.609,-55.9875,4887.0,83.0,-4734.0,85.5,-1212.0,25.5,9,S,2A,3413
2020-06-16 04:22:15.074054912,74.609,-55.9875,4781.0,102.0,-4652.0,104.4,-1106.0,45.8,34,S,2A,3413
2018-04-15 04:09:01.074054912,74.609,-55.9875,4799.0,183.0,-4692.0,186.1,-1011.0,104.0,5,S,2B,3413
2019-07-10 04:32:15.574054912,74.609,-55.9875,4673.0,114.0,-4532.0,116.7,-1138.0,63.0,5,S,2A,3413
2017-06-24 20:48:22.606753024,74.609,-55.9875,3890.0,97.0,-3817.0,98.3,-751.0,50.8,5,S,1A,3413
2016-12-20 20:48:20.277428992,74.609,-55.9875,4318.0,188.0,-4290.0,188.7,-496.0,92.0,6,S,1B,3413
2019-06-16 16:12:17.574054912,74.609,-55.9875,4411.0,121.0,-4263.0,124.6,-1135.0,51.5,50,S,2A,3413
2020-06-08 16:22:17.074054912,74.609,-55.9875,4770.0,163.0,-4635.0,167.7,-1128.0,53.3,20,S,2A,3413
2019-06-17 16:32:12.574054912,74.609,-55.9875,4387.0,104.0,-4234.0,106.5,-1148.0,62.1,40,S,2A,3413
2018-01-20 20:48:24.840705024,74.609,-55.9875,4300.0,123.0,-4293.0,123.2,-230.0,53.7,6,S,1B,3413
2021-09-13 16:12:14.074054912,74.609,-55.9875,15596.0,124.0,-15568.0,124.2,-945.0,164.8,10,S,2A,3413
2019-04-11 04:44:09.074054912,74.609,-55.9875,4359.0,298.0,-4232.0,306.4,-1043.0,99.8,24,S,2A,3413
2019-05-18 11:48:11.074054912,74.609,-55.9875,4137.0,123.0,-4034.0,124.8,-917.0,63.9,15,S,2A,3413
2019-07-19 16:22:16.074054912,74.609,-55.9875,4826.0,86.0,-4693.0,88.3,-1128.0,32.8,10,S,2A,3413
2020-06-08 16:22:13.074054912,74.609,-55.9875,4785.0,84.0,-4648.0,86.0,-1137.0,46.5,30,S,2B,3413
2015-12-23 20:48:31.553144064,74.609,-55.9875,4973.0,83.0,-4971.0,83.4,-131.0,85.2,11,S,1A,3413
2017-12-27 20:48:25.736893696,74.609,-55.9875,5446.0,186.0,-5435.0,186.8,-347.0,102.0,6,S,1B,3413
2019-07-14 16:22:16.074054912,74.609,-55.9875,4749.0,82.0,-4606.0,83.9,-1158.0,31.0,20,S,2A,3413
2017-07-14 16:20:23.574054912,74.609,-55.9875,4149.0,84.0,-4084.0,83.8,-732.0,74.9,20,S,2A,3413
2019-05-18 11:48:10.574054912,74.609,-55.9875,4064.0,164.0,-3944.0,166.4,-983.0,113.1,4,S,2B,3413
2020-03-25 20:48:16.403450880,74.609,-55.9875,5185.0,125.0,-5064.0,126.9,-1114.0,70.0,12,S,1B,3413
2017-04-15 16:20:41.074054912,74.609,-55.9875,3917.0,335.0,-3849.0,340.9,-723.0,79.6,20,S,2A,3413
2017-07-17 04:21:52.574054912,74.609,-55.9875,4183.0,87.0,-4119.0,87.1,-729.0,66.2,14,S,2B,3413
2021-05-17 04:22:09.574054656,74.609,-55.9875,4772.0,236.0,-4708.0,238.9,-784.0,89.9,45,S,2A,3413
2021-02-06 20:49:04.217133056,74.609,-55.9875,4906.0,110.0,-4848.0,111.2,-753.0,57.0,11,S,1A,3413
2018-01-02 20:48:25.444848128,74.609,-55.9875,4791.0,109.0,-4528.0,114.0,-1568.0,53.7,5,S,1A,3413
2021-09-16 04:12:12.074054912,74.609,-55.9875,11801.0,72.0,-11784.0,72.4,-628.0,111.8,14,S,2A,3413
2020-04-12 20:48:58.682257920,74.609,-55.9875,5314.0,136.0,-5255.0,137.0,-787.0,73.0,12,S,1A,3413
2021-04-26 16:12:10.074054912,74.609,-55.9875,4852.0,376.0,-4810.0,378.2,-636.0,245.0,20,S,2B,3413
2021-05-16 16:12:11.574054912,74.609,-55.9875,4779.0,356.0,-4733.0,359.1,-663.0,143.7,50,S,2A,3413
2021-09-16 16:22:09.074054912,74.609,-55.9875,10220.0,70.0,-10207.0,69.9,-519.0,92.5,20,S,2B,3413
2021-05-04 04:12:10.574054912,74.609,-55.9875,4824.0,144.0,-4761.0,145.1,-774.0,111.0,15,S,2B,3413
2017-01-29 21:04:55.183342080,74.609,-55.9875,4422.0,180.0,-4286.0,185.6,-1088.0,42.1,5,S,1A,3413
2021-05-04 04:12:11.074055168,74.609,-55.9875,4855.0,160.0,-4788.0,161.3,-804.0,119.4,5,S,2A,3413
2018-05-26 20:48:27.203927296,74.609,-55.9875,3955.0,140.0,-3826.0,142.6,-1000.0,91.1,5,S,1A,3413
2021-03-11 20:48:42.873543936,74.609,-55.9875,8154.0,190.0,-8085.0,191.0,1059.0,103.0,5,S,1A,3413
2017-05-25 04:10:21.574054912,74.609,-55.9875,3809.0,45.0,-3750.0,44.0,-671.0,64.8,85,S,2A,3413
2021-03-08 20:48:21.883535104,74.609,-55.9875,7330.0,175.0,-7296.0,175.7,706.0,88.7,12,S,1B,3413
2020-06-13 23:48:06.574054912,74.609,-55.9875,4719.0,101.0,-4600.0,103.2,-1054.0,55.1,30,S,2B,3413
2017-03-20 20:48:18.008103936,74.609,-55.9875,4013.0,232.0,-3957.0,233.1,-670.0,167.5,5,S,1A,3413
2021-06-04 04:32:09.074054912,74.609,-55.9875,4924.0,229.0,-4681.0,234.7,-1527.0,162.3,5,S,2B,3413
2017-05-27 16:10:09.574054912,74.609,-55.9875,3749.0,73.0,-3690.0,73.1,-665.0,72.9,30,S,2A,3413
2018-03-30 20:48:45.555249920,74.609,-55.9875,4618.0,152.0,-4501.0,155.1,-1032.0,81.1,12,S,1A,3413
2019-07-12 04:22:18.074054912,74.609,-55.9875,4693.0,97.0,-4541.0,99.5,-1183.0,59.2,4,S,2B,3413
2016-07-06 16:09:27.074055168,74.609,-55.9875,3932.0,26.0,-3883.0,26.1,-621.0,36.6,79,S,2A,3413
2018-06-14 23:47:35.574054912,74.609,-55.9875,4072.0,42.0,-4007.0,41.9,-725.0,35.8,39,S,2A,3413
2019-06-14 16:22:15.074054912,74.609,-55.9875,4342.0,101.0,-4194.0,103.3,-1125.0,63.2,40,S,2A,3413
2017-02-06 20:48:17.807355904,74.609,-55.9875,4125.0,185.0,-4011.0,188.0,-960.0,111.5,6,S,1B,3413
2021-05-14 04:12:12.574054656,74.609,-55.9875,4617.0,144.0,-4521.0,145.9,-939.0,81.1,15,S,2B,3413
2018-06-22 20:48:49.907235072,74.609,-55.9875,3985.0,84.0,-3911.0,84.8,-764.0,41.2,12,S,1A,3413
2020-06-26 20:48:41.766820096,74.609,-55.9875,4792.0,112.0,-4587.0,116.2,-1384.0,53.0,6,S,1B,3413
2021-09-11 16:22:13.074054912,74.609,-55.9875,10773.0,76.0,-10741.0,75.4,-837.0,109.2,20,S,2A,3413
2017-05-22 16:09:04.074054912,74.609,-55.9875,3754.0,271.0,-3690.0,275.7,-687.0,76.5,20,S,2A,3413
2020-06-03 16:22:17.074054912,74.609,-55.9875,4771.0,115.0,-4625.0,118.4,-1173.0,47.6,30,S,2A,3413
2021-05-27 04:22:11.574054912,74.609,-55.9875,4670.0,303.0,-4638.0,305.0,-541.0,94.5,15,S,2B,3413
2017-07-17 11:47:34.074054912,74.609,-55.9875,4203.0,60.0,-4151.0,60.1,-660.0,63.1,15,S,2A,3413
2020-02-27 20:48:36.955138304,74.609,-55.9875,5390.0,214.0,-5349.0,215.4,-671.0,137.2,6,S,1B,3413
2021-09-21 04:12:13.074054912,74.609,-55.9875,4360.0,138.0,-4359.0,138.1,-102.0,190.0,4,S,2A,3413
2019-07-02 11:48:11.074054912,74.609,-55.9875,4735.0,139.0,-4612.0,141.0,-1075.0,91.2,5,S,2A,3413
2021-01-28 20:48:43.588598016,74.609,-55.9875,4832.0,176.0,-4770.0,177.3,-775.0,81.3,6,S,1B,3413
2020-06-26 11:48:08.574054912,74.609,-55.9875,4673.0,159.0,-4532.0,162.1,-1138.0,104.3,4,S,2A,3413
2016-07-01 16:09:06.574054912,74.609,-55.9875,3958.0,121.0,-3904.0,122.4,-656.0,58.9,49,S,2A,3413
2019-01-24 20:48:52.414962944,74.609,-55.9875,4173.0,177.0,-4129.0,178.0,-606.0,97.7,11,S,1A,3413
2017-07-22 04:20:29.574054912,74.609,-55.9875,4412.0,46.0,-4330.0,44.7,-845.0,67.9,24,S,2B,3413
2020-05-22 16:32:12.074054912,74.609,-55.9875,4828.0,98.0,-4659.0,99.5,-1263.0,68.5,60,S,2A,3413
2020-06-04 04:32:12.074054912,74.609,-55.9875,4790.0,131.0,-4651.0,133.8,-1144.0,70.3,44,S,2A,3413
2019-05-18 04:22:17.074054912,74.609,-55.9875,4126.0,168.0,-4011.0,172.1,-969.0,55.9,25,S,2A,3413
2022-04-15 04:32:05.574054912,74.609,-55.9875,5192.0,195.0,-5146.0,195.8,-691.0,117.3,24,S,2A,3413
2019-07-06 16:12:21.574054912,74.609,-55.9875,4658.0,44.0,-4525.0,43.6,-1105.0,55.9,20,S,2B,3413
2021-05-29 16:22:12.074055168,74.609,-55.9875,4680.0,322.0,-4653.0,324.1,-500.0,102.7,10,S,2A,3413
2018-06-04 20:48:06.819865088,74.609,-55.9875,4044.0,133.0,-3961.0,135.6,-817.0,61.2,12,S,1B,3413
2016-09-04 16:09:57.074054912,74.609,-55.9875,4388.0,83.0,-4356.0,83.3,-528.0,50.9,40,S,2A,3413
2017-09-15 04:19:31.574054912,74.609,-55.9875,4752.0,100.0,-4714.0,99.7,-600.0,117.5,15,S,2B,3413
2021-05-25 04:32:09.074054912,74.609,-55.9875,4768.0,481.0,-4728.0,484.9,-615.0,83.5,15,S,2A,3413
2019-05-15 16:22:19.074054912,74.609,-55.9875,4126.0,177.0,-4021.0,180.2,-926.0,81.9,30,S,2B,3413
2021-05-29 04:12:14.074054912,74.609,-55.9875,4718.0,271.0,-4686.0,272.6,-546.0,90.8,15,S,2A,3413
2019-07-27 04:22:17.574055168,74.609,-55.9875,5142.0,90.0,-4955.0,93.0,-1375.0,42.5,5,S,2A,3413
2019-07-19 23:48:13.074054912,74.609,-55.9875,4826.0,98.0,-4693.0,99.6,-1128.0,49.2,10,S,2B,3413
2016-07-07 16:29:03.074054912,74.609,-55.9875,3926.0,32.0,-3873.0,31.2,-640.0,41.9,69,S,2A,3413
2019-07-17 16:32:17.074054912,74.609,-55.9875,4815.0,96.0,-4662.0,98.5,-1204.0,47.4,10,S,2B,3413
2017-06-17 04:20:30.074054656,74.609,-55.9875,3817.0,120.0,-3765.0,120.6,-630.0,78.3,45,S,2A,3413
2016-07-14 20:48:39.136049664,74.609,-55.9875,4104.0,77.0,-4067.0,77.2,-549.0,28.4,12,S,1A,3413
2017-08-03 04:09:01.574054656,74.609,-55.9875,4574.0,31.0,-4477.0,29.5,-933.0,55.1,35,S,2B,3413
2019-05-10 16:22:15.074054912,74.609,-55.9875,4163.0,155.0,-4038.0,158.7,-1010.0,85.1,10,S,2A,3413
2020-02-18 20:48:16.136279296,74.609,-55.9875,5394.0,169.0,-5384.0,169.6,-327.0,97.1,11,S,1B,3413
2016-07-11 16:09:06.074054912,74.609,-55.9875,3957.0,29.0,-3907.0,28.2,-626.0,44.8,69,S,2A,3413
2016-08-31 16:30:19.574054912,74.609,-55.9875,4274.0,66.0,-4240.0,66.0,-536.0,42.5,40,S,2A,3413
2020-06-16 04:22:13.574054656,74.609,-55.9875,4797.0,53.0,-4646.0,54.1,-1193.0,41.4,45,S,2B,3413
2019-05-30 16:22:19.574054912,74.609,-55.9875,4198.0,90.0,-4067.0,92.3,-1039.0,42.0,60,S,2B,3413
2017-08-31 16:28:57.574054912,74.609,-55.9875,4513.0,92.0,-4448.0,92.3,-762.0,90.9,9,S,2A,3413
2020-06-18 16:22:16.074054912,74.609,-55.9875,4809.0,112.0,-4712.0,114.3,-958.0,49.9,39,S,2A,3413
2016-08-11 16:30:04.574054912,74.609,-55.9875,4061.0,31.0,-4029.0,30.6,-507.0,49.9,60,S,2A,3413
2018-08-18 20:48:32.323102976,74.609,-55.9875,3473.0,85.0,-3412.0,86.4,647.0,31.3,5,S,1A,3413
2018-12-25 20:48:11.647706880,74.609,-55.9875,4168.0,139.0,-4074.0,141.6,-877.0,54.3,11,S,1B,3413
2017-07-19 16:19:00.574054912,74.609,-55.9875,4342.0,43.0,-4261.0,42.1,-833.0,68.6,30,S,2A,3413
2021-05-10 20:48:44.996167680,74.609,-55.9875,4514.0,165.0,-4490.0,164.8,-465.0,130.4,5,S,1A,3413
2018-02-25 20:48:24.181708032,74.609,-55.9875,4340.0,164.0,-4032.0,173.5,-1608.0,80.9,6,S,1B,3413
2020-01-25 20:48:16.764798208,74.609,-55.9875,5606.0,121.0,-5570.0,121.7,-635.0,37.3,11,S,1B,3413
2021-05-16 16:12:11.074055168,74.609,-55.9875,4768.0,168.0,-4702.0,170.5,-787.0,43.2,40,S,2B,3413
2019-07-22 04:22:17.574055168,74.609,-55.9875,4938.0,73.0,-4775.0,75.2,-1258.0,25.3,15,S,2A,3413
2020-06-11 20:49:01.855692032,74.609,-55.9875,4693.0,108.0,-4544.0,111.1,-1174.0,40.3,12,S,1A,3413
2018-09-29 20:48:33.708135936,74.609,-55.9875,5283.0,188.0,-5280.0,188.0,-175.0,160.5,6,S,1B,3413
2018-10-14 20:48:13.314800128,74.609,-55.9875,4027.0,78.0,-4025.0,78.2,130.0,41.6,12,S,1B,3413
2017-07-27 04:18:58.074054912,74.609,-55.9875,3842.0,36.0,-3775.0,34.3,-714.0,61.8,44,S,2A,3413
2018-09-27 04:10:20.074054912,74.609,-55.9875,4715.0,92.0,-4715.0,91.8,-28.0,146.1,15,S,2B,3413
2016-05-17 16:10:08.574054912,74.609,-55.9875,3785.0,97.0,-3729.0,98.2,-650.0,47.7,39,S,2A,3413
2019-08-03 04:12:19.574054912,74.609,-55.9875,5999.0,101.0,-5790.0,103.3,-1571.0,63.4,5,S,2A,3413
2017-05-07 20:48:19.919107072,74.609,-55.9875,3935.0,184.0,-3852.0,184.5,-800.0,167.7,5,S,1A,3413
2017-07-21 16:10:21.574054912,74.609,-55.9875,4382.0,84.0,-4303.0,84.0,-828.0,73.7,29,S,2B,3413
2022-04-04 16:22:15.074054912,74.609,-55.9875,4830.0,246.0,-4734.0,250.8,-956.0,69.0,30,S,2A,3413
2019-07-20 04:32:15.074054912,74.609,-55.9875,4849.0,83.0,-4691.0,85.5,-1229.0,28.3,14,S,2B,3413
2018-06-27 04:18:59.074054912,74.609,-55.9875,4144.0,135.0,-4060.0,136.7,-832.0,72.6,45,S,2B,3413
2019-06-21 16:12:17.074054912,74.609,-55.9875,4281.0,108.0,-4163.0,109.2,-995.0,78.4,20,S,2A,3413
2021-09-04 04:22:10.074054912,74.609,-55.9875,6672.0,231.0,-6446.0,231.8,-1723.0,212.8,4,S,2A,3413
2018-04-07 16:08:58.574054912,74.609,-55.9875,4758.0,304.0,-4647.0,310.3,-1021.0,107.3,10,S,2B,3413
2018-03-07 21:05:01.460890112,74.609,-55.9875,4569.0,272.0,-4309.0,286.7,-1518.0,86.2,6,S,1B,3413
2021-05-30 04:32:09.574054912,74.609,-55.9875,4779.0,364.0,-4743.0,366.8,-592.0,78.1,25,S,2A,3413
2020-03-16 20:48:37.172276224,74.609,-55.9875,5641.0,199.0,-5459.0,204.5,-1425.0,92.0,5,S,1A,3413
2017-08-17 20:48:25.575141888,74.609,-55.9875,4735.0,59.0,-4723.0,59.4,-328.0,35.9,6,S,1B,3413
2021-09-18 16:12:15.074055168,74.609,-55.9875,10012.0,54.0,-10004.0,54.0,-387.0,88.9,20,S,2A,3413
2019-06-09 04:12:18.574054912,74.609,-55.9875,4196.0,221.0,-4075.0,225.1,-1002.0,144.0,4,S,2B,3413
2017-07-15 04:28:57.574054912,74.609,-55.9875,4174.0,79.0,-4107.0,79.2,-747.0,70.5,15,S,2A,3413
2020-06-28 16:22:13.574054656,74.609,-55.9875,4724.0,122.0,-4568.0,124.0,-1201.0,83.8,9,S,2B,3413
