mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-07-12 04:22:18.074054912,74.609,-55.9941,4890.0,83.0,-4785.0,84.8,-1010.0,42.4,24,S,2B,3413
2019-06-02 20:48:33.809725696,74.609,-55.9941,4153.0,106.0,-4122.0,106.2,-506.0,55.5,5,S,1A,3413
2017-06-29 16:20:25.074054912,74.609,-55.9941,3976.0,102.0,-3936.0,102.3,-563.0,56.2,50,S,2A,3413
2022-03-03 16:32:05.074055168,74.609,-55.9941,7024.0,228.0,-6922.0,230.7,-1192.0,119.1,10,S,2B,3413
2018-12-16 20:48:32.744507904,74.609,-55.9941,4317.0,125.0,-4290.0,125.3,-479.0,100.7,5,S,1A,3413
2019-04-23 04:27:03.074054912,74.609,-55.9941,4199.0,288.0,-4136.0,292.1,-723.0,118.6,34,S,2A,3413
2019-07-17 11:48:11.074054912,74.609,-55.9941,4969.0,94.0,-4856.0,95.6,-1054.0,37.2,15,S,2A,3413
2020-07-11 04:22:14.574054912,74.609,-55.9941,5015.0,107.0,-4810.0,109.3,-1422.0,73.5,15,S,2B,3413
2021-04-19 20:49:04.891196928,74.609,-55.9941,5610.0,225.0,-5601.0,225.3,324.0,126.3,12,S,1A,3413
2019-01-03 20:48:32.119422208,74.609,-55.9941,4088.0,179.0,-4061.0,179.1,-469.0,130.2,6,S,1B,3413
2018-03-12 04:30:54.074054912,74.609,-55.9941,4598.0,293.0,-4437.0,302.0,-1205.0,97.8,14,S,2A,3413
2019-06-25 04:32:14.574055168,74.609,-55.9941,4327.0,230.0,-4248.0,232.7,-826.0,131.3,4,S,2B,3413
2017-05-30 04:09:00.574054912,74.609,-55.9941,3852.0,29.0,-3812.0,29.2,-555.0,35.4,95,S,2A,3413
2020-06-15 16:12:15.074055168,74.609,-55.9941,4746.0,89.0,-4626.0,90.4,-1059.0,44.9,30,S,2B,3413
2021-02-21 20:48:42.907226112,74.609,-55.9941,5162.0,170.0,-5102.0,171.9,-782.0,87.1,6,S,1B,3413
2019-06-09 23:48:08.574054912,74.609,-55.9941,4220.0,42.0,-4152.0,42.3,-751.0,34.5,40,S,2A,3413
2019-06-07 11:48:11.074054912,74.609,-55.9941,4219.0,84.0,-4147.0,84.9,-774.0,28.8,44,S,2B,3413
2017-06-19 04:10:23.574055168,74.609,-55.9941,3812.0,76.0,-3778.0,75.6,-505.0,74.4,35,S,2A,3413
2018-09-20 20:48:12.618153984,74.609,-55.9941,4255.0,81.0,-4198.0,81.9,697.0,31.7,12,S,1B,3413
2020-05-22 04:22:14.574054912,74.609,-55.9941,4685.0,215.0,-4609.0,216.3,-842.0,182.4,4,S,2A,3413
2017-03-14 20:48:17.779619328,74.609,-55.9941,4051.0,196.0,-4020.0,197.0,-503.0,158.3,6,S,1B,3413
2019-07-20 04:32:15.574054912,74.609,-55.9941,4879.0,137.0,-4755.0,138.5,-1091.0,96.6,5,S,2A,3413
2018-03-12 20:48:03.289680896,74.609,-55.9941,4425.0,176.0,-4396.0,176.5,-512.0,89.1,12,S,1B,3413
2021-02-16 21:05:41.216416000,74.609,-55.9941,5129.0,168.0,-5064.0,169.5,-814.0,47.4,11,S,1A,3413
2019-07-24 04:12:20.074054912,74.609,-55.9941,4675.0,76.0,-4541.0,78.4,-1113.0,30.7,14,S,2B,3413
2016-05-03 20:48:32.357254912,74.609,-55.9941,3940.0,116.0,-3893.0,116.7,-609.0,66.9,12,S,1A,3413
2019-06-04 16:22:20.074054912,74.609,-55.9941,4240.0,37.0,-4146.0,36.7,-884.0,51.7,50,S,2B,3413
