mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-06-05 04:28:46.074055168,74.6091,-56.0104,4026.0,100.0,-4003.0,99.9,-427.0,84.6,44,S,2A,3413
2017-12-12 20:48:47.191860992,74.6091,-56.0104,4571.0,171.0,-4377.0,174.4,1318.0,129.7,11,S,1A,3413
2018-12-31 20:48:53.130102016,74.6091,-56.0104,4190.0,159.0,-4183.0,159.0,-235.0,77.0,11,S,1A,3413
2019-06-07 16:32:11.574054912,74.6091,-56.0104,4118.0,212.0,-4061.0,214.8,-678.0,83.1,20,S,2A,3413
2021-05-28 20:48:45.905950976,74.6091,-56.0104,4499.0,156.0,-4494.0,156.0,-205.0,82.9,6,S,1B,3413
2016-08-05 16:09:04.574054912,74.6091,-56.0104,4283.0,68.0,-4266.0,67.8,-379.0,44.7,19,S,2A,3413
2020-06-16 04:22:15.074054912,74.6091,-56.0104,4723.0,104.0,-4705.0,104.4,-415.0,45.8,34,S,2A,3413
2018-04-15 04:09:01.074054912,74.6091,-56.0104,4862.0,185.0,-4830.0,186.1,-562.0,104.0,5,S,2B,3413
2017-06-24 20:48:22.606753024,74.6091,-56.0104,3763.0,98.0,-3762.0,98.3,-108.0,50.8,5,S,1A,3413
2016-12-20 20:48:20.277428992,74.6091,-56.0104,4529.0,183.0,-4360.0,188.7,1227.0,92.0,6,S,1B,3413
2017-02-27 20:48:38.587290880,74.6091,-56.0104,3795.0,136.0,-3793.0,136.5,124.0,91.5,11,S,1A,3413
2020-06-08 16:22:17.074054912,74.6091,-56.0104,4770.0,168.0,-4768.0,167.7,-109.0,53.3,20,S,2A,3413
2018-01-20 20:48:24.840705024,74.6091,-56.0104,3514.0,122.0,-3463.0,123.2,-592.0,53.7,6,S,1B,3413
2021-09-13 16:12:14.074054912,74.6091,-56.0104,17235.0,124.0,-17229.0,124.2,456.0,164.8,10,S,2A,3413
2019-04-11 04:44:09.074054912,74.6091,-56.0104,4257.0,303.0,-4206.0,306.4,-657.0,99.8,24,S,2A,3413
2019-05-18 11:48:11.074054912,74.6091,-56.0104,4042.0,124.0,-3998.0,124.8,-599.0,63.9,15,S,2A,3413
2019-07-19 16:22:16.074054912,74.6091,-56.0104,4987.0,87.0,-4892.0,88.3,-969.0,32.8,10,S,2A,3413
2020-06-08 16:22:13.074054912,74.6091,-56.0104,4814.0,86.0,-4808.0,86.0,-240.0,46.5,30,S,2B,3413
2015-12-23 20:48:31.553144064,74.6091,-56.0104,5333.0,83.0,-5331.0,83.4,-115.0,85.2,11,S,1A,3413
2017-12-27 20:48:25.736893696,74.6091,-56.0104,4474.0,184.0,-4374.0,186.8,938.0,102.0,6,S,1B,3413
2019-07-14 16:22:16.074054912,74.6091,-56.0104,4857.0,83.0,-4773.0,83.9,-901.0,31.0,20,S,2A,3413
2017-07-14 16:20:23.574054912,74.6091,-56.0104,4121.0,84.0,-4107.0,83.8,-342.0,74.9,20,S,2A,3413
2019-05-18 11:48:10.574054912,74.6091,-56.0104,3961.0,165.0,-3913.0,166.4,-617.0,113.1,4,S,2B,3413
2020-03-25 20:48:16.403450880,74.6091,-56.0104,5247.0,127.0,-5247.0,126.9,-41.0,70.0,12,S,1B,3413
2017-04-15 16:20:41.074054912,74.6091,-56.0104,3917.0,339.0,-3893.0,340.9,-434.0,79.6,20,S,2A,3413
2017-07-17 04:21:52.574054912,74.6091,-56.0104,4172.0,87.0,-4159.0,87.1,-331.0,66.2,14,S,2B,3413
2021-05-17 04:22:09.574054656,74.6091,-56.0104,4712.0,239.0,-4712.0,238.9,52.0,89.9,45,S,2A,3413
2021-02-06 20:49:04.217133056,74.6091,-56.0104,4947.0,111.0,-4932.0,111.2,387.0,57.0,11,S,1A,3413
2018-01-02 20:48:25.444848128,74.6091,-56.0104,4347.0,113.0,-4304.0,114.0,613.0,53.7,5,S,1A,3413
2021-09-16 04:12:12.074054912,74.6091,-56.0104,13979.0,73.0,-13957.0,72.4,781.0,111.8,14,S,2A,3413
2020-04-12 20:48:58.682257920,74.6091,-56.0104,5001.0,137.0,-4986.0,137.0,-382.0,73.0,12,S,1A,3413
2021-04-26 16:12:10.074054912,74.6091,-56.0104,5131.0,376.0,-5076.0,378.2,749.0,245.0,20,S,2B,3413
2021-05-16 16:12:11.574054912,74.6091,-56.0104,4756.0,359.0,-4751.0,359.1,223.0,143.7,50,S,2A,3413
2021-09-16 16:22:09.074054912,74.6091,-56.0104,12369.0,70.0,-12353.0,69.9,635.0,92.5,20,S,2B,3413
2021-05-04 04:12:10.574054912,74.6091,-56.0104,4896.0,145.0,-4882.0,145.1,370.0,111.0,15,S,2B,3413
2017-01-29 21:04:55.183342080,74.6091,-56.0104,4184.0,184.0,-4142.0,185.6,-596.0,42.1,5,S,1A,3413
2021-05-04 04:12:11.074055168,74.6091,-56.0104,4994.0,161.0,-4960.0,161.3,585.0,119.4,5,S,2A,3413
2018-05-26 20:48:27.203927296,74.6091,-56.0104,4044.0,142.0,-4019.0,142.6,-444.0,91.1,5,S,1A,3413
2021-03-11 20:48:42.873543936,74.6091,-56.0104,7904.0,189.0,-7788.0,191.0,1350.0,103.0,5,S,1A,3413
2017-05-25 04:10:21.574054912,74.6091,-56.0104,3834.0,44.0,-3813.0,44.0,-400.0,64.8,85,S,2A,3413
2021-03-08 20:48:21.883535104,74.6091,-56.0104,6909.0,174.0,-6824.0,175.7,1083.0,88.7,12,S,1B,3413
2018-02-10 20:48:45.325660928,74.6091,-56.0104,9338.0,160.0,-9206.0,161.5,1564.0,84.3,11,S,1A,3413
2020-06-13 23:48:06.574054912,74.6091,-56.0104,5230.0,103.0,-5201.0,103.2,-554.0,55.1,30,S,2B,3413
2017-04-10 20:47:57.643000064,74.6091,-56.0104,3861.0,124.0,-3856.0,124.2,-191.0,85.0,12,S,1B,3413
2017-03-20 20:48:18.008103936,74.6091,-56.0104,4602.0,233.0,-4580.0,233.1,-448.0,167.5,5,S,1A,3413
2021-06-04 04:32:09.074054912,74.6091,-56.0104,4651.0,234.0,-4633.0,234.7,-417.0,162.3,5,S,2B,3413
2017-05-27 16:10:09.574054912,74.6091,-56.0104,3737.0,73.0,-3719.0,73.1,-363.0,72.9,30,S,2A,3413
2018-03-30 20:48:45.555249920,74.6091,-56.0104,4403.0,155.0,-4389.0,155.1,346.0,81.1,12,S,1A,3413
2016-07-06 16:09:27.074055168,74.6091,-56.0104,4093.0,26.0,-4070.0,26.1,-433.0,36.6,79,S,2A,3413
2018-06-14 23:47:35.574054912,74.6091,-56.0104,4062.0,42.0,-4041.0,41.9,-415.0,35.8,39,S,2A,3413
2017-06-19 23:47:35.574054912,74.6091,-56.0104,3860.0,43.0,-3850.0,43.2,-279.0,37.6,39,S,2A,3413
2017-02-06 20:48:17.807355904,74.6091,-56.0104,4252.0,188.0,-4240.0,188.0,-330.0,111.5,6,S,1B,3413
2021-05-14 04:12:12.574054656,74.6091,-56.0104,4581.0,146.0,-4580.0,145.9,-118.0,81.1,15,S,2B,3413
2018-06-22 20:48:49.907235072,74.6091,-56.0104,3886.0,85.0,-3875.0,84.8,-296.0,41.2,12,S,1A,3413
2020-06-26 20:48:41.766820096,74.6091,-56.0104,4545.0,115.0,-4475.0,116.2,-798.0,53.0,6,S,1B,3413
2021-09-11 16:22:13.074054912,74.6091,-56.0104,12694.0,75.0,-12689.0,75.4,369.0,109.2,20,S,2A,3413
2016-12-11 20:47:59.591315968,74.6091,-56.0104,4610.0,113.0,-4552.0,114.1,726.0,49.4,11,S,1B,3413
2017-05-22 16:09:04.074054912,74.6091,-56.0104,3734.0,274.0,-3716.0,275.7,-367.0,76.5,20,S,2A,3413
2020-06-03 16:22:17.074054912,74.6091,-56.0104,4745.0,118.0,-4743.0,118.4,-153.0,47.6,30,S,2A,3413
2021-05-27 04:22:11.574054912,74.6091,-56.0104,4553.0,305.0,-4552.0,305.0,-61.0,94.5,15,S,2B,3413
2017-07-17 11:47:34.074054912,74.6091,-56.0104,4224.0,60.0,-4217.0,60.1,-241.0,63.1,15,S,2A,3413
2020-02-27 20:48:36.955138304,74.6091,-56.0104,5191.0,215.0,-5180.0,215.4,335.0,137.2,6,S,1B,3413
2021-09-21 04:12:13.074054912,74.6091,-56.0104,4188.0,138.0,-4175.0,138.1,325.0,190.0,4,S,2A,3413
2021-01-28 20:48:43.588598016,74.6091,-56.0104,4623.0,177.0,-4614.0,177.3,-289.0,81.3,6,S,1B,3413
2020-06-26 11:48:08.574054912,74.6091,-56.0104,4604.0,161.0,-4562.0,162.1,-619.0,104.3,4,S,2A,3413
2016-07-01 16:09:06.574054912,74.6091,-56.0104,4041.0,122.0,-4018.0,122.4,-426.0,58.9,49,S,2A,3413
2019-01-24 20:48:52.414962944,74.6091,-56.0104,4128.0,178.0,-4125.0,178.0,-151.0,97.7,11,S,1A,3413
2020-05-22 16:32:12.074054912,74.6091,-56.0104,4751.0,99.0,-4735.0,99.5,-392.0,68.5,60,S,2A,3413
2020-06-04 04:32:12.074054912,74.6091,-56.0104,4769.0,134.0,-4758.0,133.8,-329.0,70.3,44,S,2A,3413
2019-05-18 04:22:17.074054912,74.6091,-56.0104,4067.0,170.0,-4016.0,172.1,-641.0,55.9,25,S,2A,3413
2022-04-15 04:32:05.574054912,74.6091,-56.0104,5083.0,196.0,-5079.0,195.8,199.0,117.3,24,S,2A,3413
2021-05-29 16:22:12.074055168,74.6091,-56.0104,4549.0,324.0,-4549.0,324.1,-9.0,102.7,10,S,2A,3413
2018-06-04 20:48:06.819865088,74.6091,-56.0104,3888.0,134.0,-3845.0,135.6,-581.0,61.2,12,S,1B,3413
2017-09-15 04:19:31.574054912,74.6091,-56.0104,8391.0,103.0,-7678.0,99.7,3386.0,117.5,15,S,2B,3413
2021-05-25 04:32:09.074054912,74.6091,-56.0104,4559.0,485.0,-4556.0,484.9,-169.0,83.5,15,S,2A,3413
2019-05-15 16:22:19.074054912,74.6091,-56.0104,4047.0,179.0,-4001.0,180.2,-612.0,81.9,30,S,2B,3413
2021-05-29 04:12:14.074054912,74.6091,-56.0104,4548.0,273.0,-4547.0,272.6,-109.0,90.8,15,S,2A,3413
2019-07-19 23:48:13.074054912,74.6091,-56.0104,4996.0,98.0,-4897.0,99.6,-991.0,49.2,10,S,2B,3413
2016-07-07 16:29:03.074054912,74.6091,-56.0104,4092.0,31.0,-4066.0,31.2,-462.0,41.9,69,S,2A,3413
2019-07-17 16:32:17.074054912,74.6091,-56.0104,4987.0,97.0,-4892.0,98.5,-969.0,47.4,10,S,2B,3413
2017-06-17 04:20:30.074054656,74.6091,-56.0104,3808.0,120.0,-3794.0,120.6,-328.0,78.3,45,S,2A,3413
2016-07-14 20:48:39.136049664,74.6091,-56.0104,4069.0,77.0,-4065.0,77.2,-166.0,28.4,12,S,1A,3413
2018-09-26 20:48:54.687063040,74.6091,-56.0104,4773.0,108.0,-4609.0,109.9,1241.0,82.6,12,S,1A,3413
2019-05-10 16:22:15.074054912,74.6091,-56.0104,4122.0,157.0,-4053.0,158.7,-750.0,85.1,10,S,2A,3413
2020-02-18 20:48:16.136279296,74.6091,-56.0104,5321.0,170.0,-5321.0,169.6,43.0,97.1,11,S,1B,3413
2016-07-11 16:09:06.074054912,74.6091,-56.0104,4129.0,28.0,-4106.0,28.2,-434.0,44.8,69,S,2A,3413
2020-06-16 04:22:13.574054656,74.6091,-56.0104,4891.0,54.0,-4880.0,54.1,-317.0,41.4,45,S,2B,3413
2019-05-30 16:22:19.574054912,74.6091,-56.0104,4195.0,91.0,-4131.0,92.3,-734.0,42.0,60,S,2B,3413
2020-06-18 16:22:16.074054912,74.6091,-56.0104,4851.0,114.0,-4833.0,114.3,-419.0,49.9,39,S,2A,3413
2021-04-09 16:22:10.074054912,74.6091,-56.0104,10802.0,133.0,-10545.0,134.1,2338.0,100.6,49,S,2A,3413
2020-05-14 04:12:13.074054912,74.6091,-56.0104,4815.0,104.0,-4792.0,104.2,-468.0,57.5,75,S,2A,3413
2018-08-18 20:48:32.323102976,74.6091,-56.0104,3801.0,86.0,-3790.0,86.4,286.0,31.3,5,S,1A,3413
2018-12-25 20:48:11.647706880,74.6091,-56.0104,4103.0,141.0,-4097.0,141.6,-226.0,54.3,11,S,1B,3413
2021-05-10 20:48:44.996167680,74.6091,-56.0104,3864.0,164.0,-3794.0,164.8,729.0,130.4,5,S,1A,3413
2018-02-25 20:48:24.181708032,74.6091,-56.0104,4418.0,168.0,-4231.0,173.5,-1270.0,80.9,6,S,1B,3413
2018-03-24 20:48:03.522576896,74.6091,-56.0104,4300.0,159.0,-4297.0,159.5,-160.0,79.4,12,S,1B,3413
2020-01-25 20:48:16.764798208,74.6091,-56.0104,5323.0,122.0,-5320.0,121.7,-178.0,37.3,11,S,1B,3413
2021-05-16 16:12:11.074055168,74.6091,-56.0104,4694.0,170.0,-4694.0,170.5,50.0,43.2,40,S,2B,3413
2020-06-11 20:49:01.855692032,74.6091,-56.0104,4589.0,111.0,-4589.0,111.1,-1.0,40.3,12,S,1A,3413
2018-09-29 20:48:33.708135936,74.6091,-56.0104,5287.0,187.0,-5228.0,188.0,791.0,160.5,6,S,1B,3413
2018-10-14 20:48:13.314800128,74.6091,-56.0104,4100.0,78.0,-4099.0,78.2,91.0,41.6,12,S,1B,3413
2018-09-27 04:10:20.074054912,74.6091,-56.0104,4735.0,95.0,-4624.0,91.8,1021.0,146.1,15,S,2B,3413
2016-05-17 16:10:08.574054912,74.6091,-56.0104,3874.0,98.0,-3842.0,98.2,-497.0,47.7,39,S,2A,3413
2017-05-07 20:48:19.919107072,74.6091,-56.0104,3686.0,185.0,-3685.0,184.5,-91.0,167.7,5,S,1A,3413
2017-07-21 16:10:21.574054912,74.6091,-56.0104,4403.0,84.0,-4385.0,84.0,-406.0,73.7,29,S,2B,3413
2022-04-04 16:22:15.074054912,74.6091,-56.0104,4226.0,250.0,-4212.0,250.8,333.0,69.0,30,S,2A,3413
2018-06-27 04:18:59.074054912,74.6091,-56.0104,4111.0,135.0,-4052.0,136.7,-690.0,72.6,45,S,2B,3413
2018-03-21 20:48:24.381997056,74.6091,-56.0104,4456.0,184.0,-4424.0,185.3,-531.0,102.1,6,S,1B,3413
2019-06-21 16:12:17.074054912,74.6091,-56.0104,4213.0,109.0,-4162.0,109.2,-657.0,78.4,20,S,2A,3413
2021-09-04 04:22:10.074054912,74.6091,-56.0104,7264.0,231.0,-7148.0,231.8,-1294.0,212.8,4,S,2A,3413
2018-04-07 16:08:58.574054912,74.6091,-56.0104,4670.0,307.0,-4621.0,310.3,-677.0,107.3,10,S,2B,3413
2018-03-07 21:05:01.460890112,74.6091,-56.0104,4402.0,280.0,-4283.0,286.7,-1015.0,86.2,6,S,1B,3413
2021-05-30 04:32:09.574054912,74.6091,-56.0104,4657.0,367.0,-4655.0,366.8,-135.0,78.1,25,S,2A,3413
2020-03-16 20:48:37.172276224,74.6091,-56.0104,5151.0,205.0,-5151.0,204.5,45.0,92.0,5,S,1A,3413
2021-09-18 16:12:15.074055168,74.6091,-56.0104,12394.0,54.0,-12389.0,54.0,352.0,88.9,20,S,2A,3413
2019-06-09 04:12:18.574054912,74.6091,-56.0104,4025.0,223.0,-3964.0,225.1,-699.0,144.0,4,S,2B,3413
2017-07-15 04:28:57.574054912,74.6091,-56.0104,4133.0,79.0,-4117.0,79.2,-356.0,70.5,15,S,2A,3413
2020-06-28 16:22:13.574054656,74.6091,-56.0104,4630.0,123.0,-4568.0,124.0,-758.0,83.8,9,S,2B,3413
2016-10-21 20:48:21.477027072,74.6091,-56.0104,4573.0,145.0,-4524.0,145.8,662.0,87.1,6,S,1B,3413
2020-06-18 23:48:10.074055168,74.6091,-56.0104,4696.0,166.0,-4664.0,166.9,-551.0,75.1,10,S,2A,3413
2020-05-05 04:32:09.074054912,74.6091,-56.0104,4750.0,238.0,-4695.0,240.7,-721.0,67.3,24,S,2A,3413
2021-05-22 04:22:10.574054912,74.6091,-56.0104,4631.0,197.0,-4631.0,196.7,-65.0,46.7,35,S,2A,3413
2021-04-04 16:22:09.074054912,74.6091,-56.0104,12222.0,257.0,-11947.0,262.0,2578.0,76.2,39,S,2A,3413
2021-01-16 20:48:43.939848192,74.6091,-56.0104,6240.0,127.0,-5313.0,138.9,3272.0,88.6,6,S,1B,3413
2016-06-11 16:10:07.074054912,74.6091,-56.0104,3957.0,24.0,-3930.0,24.0,-459.0,28.6,89,S,2A,3413
2019-05-15 23:48:08.574054912,74.6091,-56.0104,4080.0,129.0,-4037.0,129.3,-590.0,91.6,9,S,2A,3413
2020-04-15 20:48:37.900682752,74.6091,-56.0104,4832.0,170.0,-4803.0,170.8,-530.0,120.7,6,S,1B,3413
2021-05-01 16:12:11.074055168,74.6091,-56.0104,5001.0,159.0,-4915.0,152.7,926.0,286.6,20,S,2A,3413
2015-02-14 20:48:29.568864000,74.6091,-56.0104,4020.0,156.0,-3926.0,159.2,866.0,43.8,12,S,1A,3413
2022-04-04 16:22:07.074054912,74.6091,-56.0104,4309.0,248.0,-4292.0,248.8,379.0,65.5,39,S,2B,3413
2016-04-20 16:19:10.074054912,74.6091,-56.0104,3976.0,129.0,-3948.0,129.3,-471.0,92.4,39,S,2A,3413
2018-05-18 11:47:44.574055168,74.6091,-56.0104,4076.0,336.0,-4061.0,336.7,-352.0,126.4,14,S,2B,3413
